1996 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale",52062100,"Single cotton yarn, less than 85 percent cotton by weight, of combed fibers, not over 14 nm, not put up for retail sale",0.7996485233306885
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Yarn of combed wool, containing less than 85 percent by weight of wool, not put up for retail sale",51071060,"Yarn of combed wool, containing 85% or more by weight of wool, not put up for retail sale, nesoi",0.7160921096801758
"Dobbies and Jacquards, card reducing, copying, punching or assembling machines for use with machines of heading 8444, 8445, 8446 or 8447",84481100,"Dobbies and Jacquards, card reducing, copying, punching or assembling machines for use with machines of heading 8444, 8445, 8446 or 8447",0.7835733890533447
Described in additional U.S note 3 to this chapter and entered pursuant to its provisions,99990051,"Imports from Canada under add US note 3(a) of section  XI, of other cotton or manmade fiber apparel, under such add US note 3(a)",0.598676323890686
"Footwear with uppers of leather, made on a base or platform of wood, not having an inner sole or a protective metal toe-cap",64035111,"Footwear w/outer soles of leather & uppers of leather, covering ankle, made on a base or platform of wood, w/o insole or metal toe-cap",0.8085739612579346
"Instrument panel clocks for vehicles, air/spacecraft or vessels, w/clock or watch movement < 50 mm wide, nonelectric",91040060,"Instrument panel clocks for vehicles, air/spacecraft or vessels, w/clock or watch movement < 50 mm wide, nonelectric",0.759545087814331
1/ Any mixture containing ethyl,29012100,Ethylene,0.6835668087005615
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Pulps of fibrous cellulosic material, other than cotton linters pulp, semichemical",47069201,"Pulps of fibrous cellulosic material, other than cotton linters pulp, chemical",0.7555870413780212
"Fluoropolymers, elastomeric, other than polytetrafluoroethylene, in primary forms",39046950,"Fluoropolymers, other than elastomeric and other than polytetrafluoroethylene, in primary forms",0.8862959146499634
"Preparations for the treatment of leather, furskins, other materials nesi, containing less than 70% petroleum or bituminous mineral oils",34031150,"Preparations for the treatment of leather, furskins, other materials nesoi, containing less than 70% petroleum or bituminous mineral oils",0.7407311201095581
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Sharpening (tool or cutter grinding) machines, numerically controlled, for metals, sintered metal carbides or cermets",84603100,"Sharpening (tool or cutter grinding) machines for working metal or cermets, numerically controlled",0.8113285303115845
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Hat-racks, hat pegs, brackets and similar fixtures, and parts thereof, of base metal",83025000,"Base metal hat-racks, hat pegs, brackets and similar fixtures, and base metal parts thereof",0.870710551738739
"Ceramic wares for laboratory, chemical or other technical uses, of porcelain or china, other than machinery parts",69091140,"Porcelain or china ceramic wares for laboratory, chemical or other technical uses (other than machinery parts), nesoi",0.7753297090530396
Marble slabs,25151210,"Marble, merely cut into blocks or slabs of a rectangular (including square) shape",0.734159529209137
"1/ Toilet paper, of cellulose webbing or webs of",48119010,"Handmade paper of cellulose fibers, in strip or roll ov 15 cm wide or rectangular sheets w/1 side ov 36 cm and other ov 15 cm in unfolded",0.7333336472511292
"Loudspeakers nesi, not mounted in their enclosures",85182980,"Loudspeakers nesoi, not mounted in their enclosures, nesoi",0.781610906124115
Basic paper to be sensitized for use in photography,48101460,"Basic paper be sensitized use in photography, coated w/inorganic, n/o 10% fiber obtained mechanical/chemi- process, other sized sheets",0.6953594088554382
"Spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled",7097000,"Spinach, New Zealand spinach and orache spinach (garden spinach), fresh or chilled",0.8389052152633667
"Live animals other than horses, asses, mules, hinnies, bovines, swine, sheep, goats, foxes or birds",1069001,"Live animals other than mammals, reptiles, insects, and birds",0.7743756175041199
"Parts and accessories of nonelectrical instruments and apparatus for measuring or checking variables of liquids or gases, nesi",90268020,"Electrical instruments and apparatus for measuring or checking variables of liquids or gases, nesoi",0.7509049773216248
1/ Valued $1.80/kg or more,35030040,Inedible gelatin and animal glue valued 88 cents or more per kg,0.5886260271072388
"Parts of machinery for preparing or making up tobacco, nesi",84789000,"Parts of machinery for preparing or making up tobacco, nesoi",0.7102323770523071
"Open railway or tramway freight cars, with nonremovable sides exceeding 60 cm in height, not self-propelled",86069200,"Railway or tramway freight cars nesoi, open, with nonremovable sides of a height over 60 cm, not self-propelled",0.7926313281059265
"Electrical fixed resistors, other than composition or film type carbon resistors, for a power handling capacity exceeding 20 W",85332900,"Electrical fixed resistors, other than composition or film type carbon resistors, for a power handling capacity exceeding 20 W",0.7514548301696777
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
1/ 3-Aminopropanol (CAS No. 156-87-6),29242926,3-Aminomethoxybenzanilide,0.6179237365722656
"Buttons of acrylic resin, of polyester resin, or of both such resins, covered with textile material",96062920,"Buttons, of acrylic resin or polyester resin, or both resins, covered with textile material",0.8056046366691589
"Nonadhesive plates, sheets, film, foil, strip, cellular, of polymers of vinyl chloride, with man-made textile fibers, n/o 70% plastics",39211211,"Nonadhesive plates, sheets, film, foil, strip, cellular, of polymers of vinyl chloride, with man-made textile fibers, over 70% plastics",0.8982641696929932
1/ If entered during the month of,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.4162271022796631
"Mufflers and exhaust pipes, for motor vehicles of headings 8701 to 8705, other than tractors suitable for agricultural use",87089210,"Pts. & access. of tractors suitable for agricultural use, mufflers & exhaust pipes",0.7952326536178589
"Unbleached woven fabrics of cotton, nesi, containing 85% or more cotton by weight, weighing more than 200g/m2",52091900,"Unbleached woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200g/m2",0.7892129421234131
"Woven fabrics of synthetic filament yarn nesi, containing 36 percent or more by weight of wool or fine animal hair, unbleached or bleached",54079105,"Woven fabrics of synthetic filament yarn nesoi, containing 36 percent or more by weight of wool or fine animal hair, unbleached or bleached",0.8019012212753296
Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),28030000,Carbon (carbon blacks and other forms of carbon not elsewhere specified or included),0.7012087106704712
1/ 3-Ethylamino-p-cresol (provided for in,29222915,m-Diethylaminophenol; m-dimethylaminophenol; 3-ethylamino-p-cresol; and 5-methoxy-m-phenylenediamine,0.6096322536468506
Missing description,98191133,AGOA goods: textile articles of ch. 50-60 & 63 of lesser developed AGOA defined US note 2 to subchapter and wholly formed from AGOA inputs,0.3893051743507385
"Women's or girls' skirts and divided skirts, not knitted or crocheted, of artificial fibers, certified hand-loomed and folklore products",62045910,"Women's or girls' skirts and divided skirts, not knitted or crocheted, of artificial fibers, certified hand-loomed and folklore products",0.8743207454681396
Saps and extracts of licorice,13021200,Saps and extracts of licorice,0.8374754190444946
Other,83100000,"Base metal sign plates, name plates, address plates, numbers, letters and other symbols (o/than of 9405), and base metal parts thereof",0.41179952025413513
Parsley seeds of a kind used for sowing,12099150,Parsley seeds of a kind used for sowing,0.8405748605728149
Benzenesulfonyl chloride,29041008,Benzenesulfonyl chloride,0.8278751969337463
"Men's or boys' shirts, knitted or crocheted, of cotton",61051000,"Men's or boys' shirts, knitted or crocheted, of cotton",0.8786841630935669
"Brushes constituting parts of machines, appliances or vehicles, nesi",96035000,"Brushes, constituting parts of machines, appliances or vehicles, nesoi",0.8112763166427612
"Parts of machinery and plant, for making paper pulp, paper or paperbroad",84419000,"Parts for machinery used in making up paper pulp, paper or paperboard, including cutting machines",0.8374366760253906
Supported catalysts other than with nickel or precious metal or their compounds as the active substance,38151900,Supported catalysts other than with nickel or precious metal or their compounds as the active substance,0.8620328307151794
"Table, kitchen or other household articles, including parts, of iron or steel, coated or plated with precious metal other than silver",73239950,"Tinplate, table, kitchen or o/household arts. & parts thereof, not coated or plated w/precious metal",0.6673406362533569
"1/ Other, insulated for cold",84189100,Furniture designed to receive refrigerating or freezing equipment,0.4848017394542694
Wet blues,81122100,"Chromium, unwrought; chromium powders",0.57799232006073
"Sacks and bags, having a base of a width of 40 cm or more, of paper, paperboard, cellulose wadding or webs of cellulose fibers",48193000,"Sacks and bags, having a base of a width of 40 cm or more, of paper, paperboard, cellulose wadding or webs of cellulose fibers",0.7868582010269165
