1990 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Parts of watch cases, other than bezels, backs and centers, not of precious metal or of metal clad with precious metal",91119070,"Parts of watch cases, other than bezels, backs and centers, not of precious metal or of metal clad with precious metal",0.8347570896148682
Optical direction finding compasses,90141090,"Direction finding compasses, other than optical instruments, gyroscopic compasses or electrical",0.830119252204895
Vapor turbines for marine propulsion other than steam turbines,84061090,Vapor turbines (other than steam) for marine propulsion,0.8830284476280212
"Blue-veined cheeses, other than Roquefort, other than in original loaves, not grated or powdered, not processed",4063014,"Blue-veined cheese (except roquefort), processed, not grated or powdered, subject to add. US note 17 to Ch. 4",0.8267322182655334
"Footwear having certain specified soles of rubber or plastics and uppers of textile materials, valued not over $3/pair",64039111,"Footwear w/outer soles of rubber, plastics  & uppers of leather, covering ankle, made on a base or platform of wood, w/o insole or metal toe",0.7648589015007019
"Prepared or preserved fish, whole or in pieces, but not minced, nesi",16042060,"Prepared or preserved fish, other than whole or in pieces, nesoi",0.7701389789581299
Nonaromatic organo-sulfur compounds nesi,29309092,Other non-aromatic organo-sulfur compounds,0.8540900945663452
Seeds of chickpeas (garbanzos) of a kind used for sowing,7132010,Seeds of chickpeas (garbanzos) of a kind used for sowing,0.8834210634231567
"Parts of calendering or other rolling machines, other than for metals or glass, nesi",84209990,"Parts of calendering or other rolling machines, other than for metals or glass, nesoi",0.8327099084854126
"Casein, milk protein concentrate",35011010,"Casein, milk protein concentrate",0.8560194969177246
"Knitted or crocheted fabrics of man-made fibers, nesi",60012900,"Knitted or crocheted looped pile fabrics of textile materials, other than of cotton or man-made fibers",0.8022846579551697
"Babies' garments and clothing accessories, not knitted or crocheted, nesi, of textile materials nesi",61119050,"Babies' garments and clothing accessories, knitted or crocheted, of artificial fibers, nesoi",0.8566824197769165
"Belting and belts (except V-belts) for machinery, of plastics, not containing textile fibers",39269060,"Belting and belts (except V-belts) for machinery, of plastics, not containing textile fibers",0.8681381940841675
"Women's or girls' dresses, knitted or crocheted, of wool or fine animal hair",61044100,"Women's or girls' dresses, knitted or crocheted, of wool or fine animal hair",0.8315176367759705
"Parts of seats, nesi (other than those of heading 9402)",94039990,Parts of furniture (o/than seats or o/than of 9402) nesoi,0.7584943771362305
"Punch/notch machines (incl. presses), incl. combined punch & shearing machines, numerically controlled for working metal or metal carbides",84624200,"Numerically controlled punching, notching or nibbling machines (excluding presses) for flat products",0.7430319786071777
Seeds of anise or badian,9096200,"Seeds of anise,badian, caraway or fennel; juniper berries; crushed or ground",0.666771650314331
"Women's or girls' blouses and shirts, not knitted or crocheted, of cotton, containing 36 percent or more of flax fibers, nesi",62063020,"Women's or girls' blouses and shirts, not knitted or crocheted, of cotton, containing 36 percent or more of flax fibers, nesoi",0.8793569207191467
"Bezels, backs and centers, of watch cases, not of precious metal or of metal clad with precious metal",91119070,"Parts of watch cases, other than bezels, backs and centers, not of precious metal or of metal clad with precious metal",0.804424524307251
"Mountings, fittings and similar articles nesi, and parts thereof, of iron or steel, aluminum or zinc",83024960,"Iron or steel, aluminum, or zinc, mountings, fittings & similar articles nesoi, and base metal parts thereof",0.7761588096618652
"Engines and motors, nesi (excluding motors of heading 8501)",84128090,"Engines and motors, nesoi (excluding motors of heading 8501)",0.7801047563552856
Dairy machinery other than milking machines,84342000,Dairy machinery other than milking machines,0.8423339128494263
"Footwear having certain specified soles of rubber or plastics and uppers of textile materials, valued over $3 but not over $6.50/pair",64029170,"Footwear w/outer soles & uppers of rubber or plastics, nesoi, covering ankle, nesoi, valued over $3 but n/o $6.50/pair",0.8340402841567993
"Centrifugal pumps for liquids, not fitted with a measuring device, nesi",84137020,"Centrifugal pumps for liquids, not fitted with a measuring device, nesoi",0.802605390548706
"Parts of footwear nesi; removable insoles, heel cushions, etc; gaiters, leggings, etc, and parts thereof; of textile materials",64069090,"Parts of footwear, nesoi; removable insoles, heel cushions, etc; gaiters, leggings, etc, & pts thereof; all the foregoing of materials nesoi",0.7615377902984619
"Bitumen and asphalt, natural; asphaltites and asphaltic rocks",27149000,"Bitumen and asphalt, natural; asphaltites and asphaltic rocks",0.762363076210022
"Woven fabrics, cont. 85% or more syn. filaments by weight, thread count 69-142/cm in warp and 31-71/cm in filling, of colored yarn",54079315,"Woven fabrics, cont. 85% or more of man-made filaments, thread count >69-142/cm warp and >31-71/cm filling, of different colored yarns",0.8441479206085205
Ferromanganese containing by weight more than 1 percent but not more than 2 percent of carbon,72021150,Ferromanganese containing by weight more than 4 percent of carbon,0.7264499664306641
Non-driving axles and parts thereof for vehicles of heading 8703,86071912,"Parts of railway/tramway locomotives/rolling stock, wheels, whether or not fitted with axles",0.6812834739685059
"Paper and paperboard labels, not printed, nesi",48211040,"Paper and paperboard labels, printed by other than a lithographic process",0.7280615568161011
"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, unbleached, of number 42 or lower",52082140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of numbers 43-68",0.8191419243812561
"Upper & sole equine and bovine (ex. buffalo & pretanned bovine) leather, w/o hair, pretanned, tanned or retanned, not further processed",41079150,"Full grain unsplit upholstery leather of bovines (not buffalo) & equines, not whole, w/o hair, prepared after tanning or crusting, not 4114",0.7961607575416565
"Insulated ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",85443000,"Insulated ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",0.8829010725021362
"Paper and paperboard, in rolls or sheets, nesi",48089060,"Paper and paperboard, in rolls or sheets, nesoi",0.7959234714508057
"Aromatic derivatives of hydrocarbons containing only nitro or only nitroso groups, nesi",29042045,"Aromatic derivatives of hydrocarbons containing only nitro or only nitroso groups, nesoi",0.7774194478988647
Hand-held blow torches,84681000,Hand-held blow torches,0.7662180066108704
"Gaskets, washers and other seals of paper, paperboard and webs of cellulose fibers, nesi",48239080,"Gaskets, washers and other seals of paper, paperboard and webs of cellulose fibers, nesoi",0.814214289188385
"Medicaments containing antibiotics, nesi, in dosage form or packed for retail",30042000,"Medicaments containing antibiotics, nesoi, in dosage form or packed for retail",0.8316845893859863
"Smoked Pacific, Atlantic and Danube salmon, including fillets",3054100,"Smoked Pacific, Atlantic and Danube salmon, including fillets",0.689906120300293
"Radiobroadcast receiver combinations incorporating tape players, nesi",85279160,"Radiobroadcast receivers combined with sound recording or reproducing apparatus, nesoi",0.7743597626686096
"Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",28053000,"Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed",0.7542630434036255
"Palm kernel oil or babassu oil, other than crude, and their fractions, whether or not refined, but not chemically modified",15132900,"Palm kernel oil or babassu oil, other than crude, and their fractions, whether or not refined, but not chemically modified",0.7619748115539551
"Needlecraft sets for making up, consisting of woven fabric and yarn, whether or not with accessories, put up in packings for retail sale",63080000,"Needlecraft sets for making up into rugs, etc., consist of woven fabric and yarn, whether/not w/accessories, put up packings for retail sale",0.8155488967895508
"Aromatic cyclic amides (including cyclic carbamates) & their derivatives; salts thereof, nesi, 5-Bromoacetyl-2-salicylamide",29242977,"Aromatic cyclic amides (incl cyclic carbamates) and their derivatives and salts thereof, nesoi",0.7548379898071289
"Carcasses and half-carcasses of bovine animals, fresh or chilled",2041000,"Carcasses and half-carcasses of lamb, fresh or chilled",0.7693043947219849
Parts of dishwashing machines,84229006,"Parts of dishwashing machines, nesoi",0.6459141969680786
"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with textile materials, nesi, not over 1.492 kg/sq m",39219019,"Nonadhesive plates, sheets, film, foil and strip, of noncellular plastics combined with textile materials, nesoi, not over 1.492 kg/sq m",0.8200558423995972
"Nonadhesive plates, sheets, film, foil and strip, nonflexible, nesi, of noncellular plastics",39209920,"Nonadhesive film, strips and sheets, noncellular, not combined with other materials, of plastics nesoi, flexible",0.8086546063423157
Anhydrous ammonia,28141000,Anhydrous ammonia,0.7935570478439331
"Carfecillin, sodium; cloxacillin, sodium; dicloxacillin, sodium; flucloxacillin (Floxacillin); and oxacillin, sodium",29411030,"Carfecillin, sodium; cloxacillin, sodium; dicloxacillin, sodium; flucloxacillin (Floxacillin); and oxacillin, sodium",0.684526801109314
"Wallpaper and similar wallcoverings of paper, covered on the face side with plaiting material",48142000,"Wallpaper and similar wallcoverings of paper, coated or covered on the face side with a layer of plastics",0.6935411095619202
"Women's or girls' bathrobes, dressing gowns and similar articles, not knitted or crocheted, of cotton",62089110,"Women's or girls' bathrobes, dressing gowns and similar articles, not knitted or crocheted, of cotton",0.865182101726532
