1963 Item,Predicted HS Code,Associated 2023 Description,Confidence Score
"Products of American Fisheries (including fish, shellfish, and other marine animals, spermaceti, and marine animal oils), which have not been landed in a foreign country, or which, if so landed, have been landed solely for transshipment without change in condition",98150020,"Products of American fisheries which have not been landed in a foreign country, or landed solely for transshipment",0.5161013007164001
"Glass (including blown or drawn glass, etc.) (con.): Ordinary glass (con.): Weighing over 28 oz. per sq. ft.: Not over 2-2/3 sq. ft. in area (item 542.42)",70071100,"Toughened (tempered) safety glass, of size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels",0.5440810918807983
"Floor coverings of pile or tufted construction, of textile materials:In which the pile was inserted or knotted during weaving or knitting: With pile not hand-inserted and not handknotted: Of coir",57022020,"Floor coverings of coconut fibers (coir), woven, not tufted or flocked, other than with pile",0.7375729084014893
Artificial limbs and limb braces imported solely for the personal use of a specified person and not for sale otherwise than for the use of such person,61046910,"Women's or girls' bib and brace overalls, knitted or crocheted, of artificial fibers",0.5312719941139221
"Copra:  Entered on or before July 3, 1974, when no such special proclamation is in effect: If produced elsewhere than in the Philippines or the Trust Territory wholly of materials the growth or production thereof",15131100,"Coconut (copra) oil, crude, and its fractions, not chemically modified",0.6644359230995178
"Strips (in continuous form), whether known as artificial straw, yarns, or by any other name: Laminated",54072000,Woven fabrics obtained from strip or the like of synthetic textile materials,0.5747483968734741
"Storage batteries and parts thereof: Lead-acid type storage batteries, and parts thereof",85079080,"Parts of storage batteries, including separators therefor, other than parts of lead-acid storage batteries",0.7737336754798889
"Woven fabrics, wholly of cotton: 1/ Not fancy or figured: Not bleached and not colored: Of number 2",52082140,"Woven cotton fabric, 85% or more cotton by weight, plain weave, not over 100 g/m2, bleached, of numbers 43-68",0.6562995910644531
"Iron-oxide and iron-hydroxide pigment materials, natural, if crude or washed but not ground: Siennas: Crude",32129000,"Pigments dispersed in nonaqueous media, in liquid or paste form, used in making paints; dyes & coloring matter packaged for retail sale",0.5815112590789795
"Plates, sheets, and strip, all the foregoing, of iron or steel, cut, pressed, or stamped to nonrectangular shape (except as provided in item 609.17): Other than alloy iron or steel: Valued not over 8 cents per pound",72159010,"Iron/nonalloy steel, bars and rods, not cold-formed, plated or coated with metal",0.6012455821037292
"Hoofs and horns, crude.............",96019060,"Bone, horn, hoof, whalebone, quill, or any combination thereof, worked and articles thereof",0.5844206809997559
"Forks, spoons, and ladles, all the foregoing which are kitchen or table ware, with or without their handles: Spoons and ladles: With stainless steel handles 1/",82159940,Base metal spoons and ladles with handles of base metal (o/than stain. steel) or w/nonmetal handles,0.6621290445327759
"Gloves and glove linings, of textile materials: Lace or net gloves, whether or not ornamented, and other gloves, ornamented: Of vegetable fibers: Made from a pre-existing machine-knit or -woven fabric, or any combination of such fabrics: Not woven",61169308,"Gloves, mittens & mitts, for sports use, (incl. ski and snowmobile gloves, etc.), of synthetic fibers",0.6548313498497009
"Grains Buckwheat, hulled or not hulled",11029020,Buckwheat flour,0.6776398420333862
Bars of wrought iron: Other than alloy wrought iron,72159010,"Iron/nonalloy steel, bars and rods, not cold-formed, plated or coated with metal",0.6686339378356934
Mixtures of two or more kinds of edible nuts,8013100,"Cashew nuts, fresh or dried, in shell",0.6799131631851196
"Fish, fresh, chilled, or frozen, etc. (con.): Other (con.): Otherwise processed (whether or not heads, viscera, fins, scales, or any combination thereof have been removed):  Cod, cusk, haddock, hake, pollock, and Atlantic Ocean Perch: Other",3044901,"Pike, pickerel, whitefish, tilapia, perch, cusk, other fish fillets, fresh or chilled",0.6930043697357178
"Woven or knit, fabrics (except pile or tufted fabrics), of textile materials, coated or filled with rubber or plastics material, or laminated with sheet rubber or plastics, except foam or sponge sheet: Of silk",54075320,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, of yarns of different colors, nesoi",0.6505008935928345
Cummin,9093200,"Seeds of cumin, crushed or ground",0.658253014087677
Sodium compounds (con.): Silicates,28391900,Sodium silicates except sodium metasilicates,0.6990705728530884
"Other underwear, not ornamented: Of vegetable fibers: Of vegetable fibers, except cotton",61082290,"Women's or girls' briefs and panties (other than disposable), of man-made fibers, knitted or crocheted",0.6465322971343994
"Mirrors, made of any of the glass described in items 541.11 through 544.41, with or without frames or oases (except framed or cased mirrors of precious metal, and mirrors designed for use in instruments): Over 1 sq. ft. in reflecting area",70099250,"Glass mirrors (o/than rearview mirrors), framed, over 929 cm2 in reflecting area",0.578333854675293
"Webs, wadding, batting, and nonwoven fabrics, including felts and bonded fabrics, and articles not specially provided for of any one or combination of these products, ail the foregoing, of textile materials, whether or not coated or filled: Of wool: Felts and articles of felt: Valued not over $1.50 per pound",51119030,"Woven fabrics of carded wool/fine animal hair, containing 30 percent or more by weight of silk or silk waste, valued over $33/kg",0.6840457320213318
"Jewelry and other objects of personal adornment, and small articles ordinarily carried in the pocket, in the handbag, or on the person for mere personal convenience, all the foregoing, and parts thereof, of precious metal (including rolled precious metal), of precious stones, of natural pearls, of precious metal (including rolled precious metal) set with semiprecious stones, cameos, intaglios, amber, or coral, or of any combination of the foregoing: Other",42029291,"Bags, cases and similar containers with outer surface of textile materials, of MMF except jewelry boxes",0.5759985446929932
"Time switches with watch or clock movements, etc. (con.): Valued over $2.25 but not over $5 each",91070080,"Time switches with clock or watch movements or with synchronous motor, valued over $5 each",0.8443116545677185
"Woven fabrics, of wool: Fabrics, hand-woven, with a loom width of less than 30 inches: Weighing not over 4 ounces per square yard with warp wholly of vegetable fibers",51111920,"Hand-woven fabrics, with 85 percent or more by weight of carded wool/fine animal hair, loom width of less than 76 cm, weight ov 300 g/m2",0.7115249633789062
"Hand-directed or -controlled tools with self-contained electric motor, and parts thereof",84672900,"Electromechanical tools for working in the hand, other than drills or saws, with self-contained electric motor",0.8060101270675659
"Fish, fresh, chilled, or frozen, etc. (con.): Other (con.): Otherwise processed (whether or not heads, viscera, fins,scales, or any combination thereof have been removed):  Cod, cusk, haddock, hake, pollock, and Atlantic Ocean Perch: For an aggregated quantity entered in any calendar year of 15,000,000 pounds or not more than a quantity equal to 15% of the average aggregate apparent annual consumption of such fish during the 3 calendar years immediately preceding the year in which the imported fish are entered, whichever quantity is greater, of which total quantity not over 1/4 shall be entered during the first 3 months, not over 1/2 during the first 6 months, and not over 3/4 during the first 9 months of that year",3027911,"Fish beginning  0302.7, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers < 6.8 kg",0.6741949915885925
Zaffer,32071000,"Prepared pigments, opacifiers, colors, and similar preparations, of a kind used in the ceramic, enamelling or glass industry",0.507307767868042
"Natural cork not manufactured, and cork waste, shavings, and refuse of all kinds",45011000,"Natural cork, raw or simply prepared",0.741389274597168
"Citrus fruits, fresh or prepared, etc. (con.): Limes: Fresh or in brine",8055040,"Limes of the Citrus aurantifolia variety, fresh or dried",0.7506011724472046
"Other base metals, unwrought, and waste and scrap of such metals: Other than alloys; and waste and scrap: 1/ Silicon: Containing by weight not over 99.7 percent of silicon",28046910,"Silicon, containing by weight less than 99.99 percent but not less than 99 percent of silicon",0.7169549465179443
"Articles, including terrazo, of concrete with or without reinforcement: Tiles: Floor and wall tiles",68109900,"Articles of cement (other than tiles, flagstones, bricks and similar arts.), of concrete or artificial stone, nesoi",0.6727727651596069
"Intestines, weasands, bladders, tendons, and integuments, not specially provided for, including any of the foregoing prepared for use as sausage casings..",39171060,Artificial guts (sausage casings) of collagen,0.6499748229980469
"Handsewing or darning needles, bodkins, crochet hooks, embroidery stilettos, upholstery regulators, and other hand needles, all the foregoing, of metal; and needle books and needle cases, furnished with assortments of hand needles only: Other: Hand sewing or darning needles",73199090,"Iron or steel, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand",0.7018676996231079
